word	symbol	source	hgnc_symbol	entrez
MTORC2	mTORC2	bioentities_symbol	MTOR	2475
DNA-PK	DNAPK	hgnc_alias_symbol	PRKDC	5591
EGFR	EGFR	hgnc_symbol	EGFR	1956
MTORC2	mTORC2	bioentities_symbol	MLST8	64223
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
EGF	EGF	hgnc_symbol	EGF	1950
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
MTORC2	mTORC2	bioentities_symbol	RICTOR	253260
AKT	AKT	bioentities_symbol	AKT2	208
AKT	AKT	bioentities_symbol	AKT1	207
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
MTORC2	mTORC2	bioentities_symbol	MAPKAP1	79109
PDK1	PDK1	hgnc_symbol	PDK1	5163
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
TGF-a	TGFA	hgnc_symbol	TGFA	7039
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
AKT	AKT	bioentities_symbol	AKT3	10000
PTEN	PTEN	hgnc_symbol	PTEN	5728
