word	symbol	source	hgnc_symbol	entrez
CREB	CREB	bioentities_symbol	CREB3L2	64764
NMDAR,	NMDAR	bioentities_symbol	GRIN2A	2903
AC	AC	bioentities_symbol	ADCY7	113
AC	AC	bioentities_symbol	ADCY4	196883
AC	AC	bioentities_symbol	ADCY9	115
AC	AC	bioentities_symbol	ADCY5	111
AC	AC	bioentities_symbol	ADCY3	109
AC	AC	bioentities_symbol	ADCY8	114
CREB	CREB	bioentities_symbol	ATF1	466
PKA	PKA	bioentities_symbol	PRKAR2B	5577
CREB	CREB	bioentities_symbol	CREB3L3	84699
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3CC	5533
NMDAR,	NMDAR	bioentities_symbol	GRIN2B	2904
NMDAR,	NMDAR	bioentities_symbol	GRIN2C	2905
CREB	CREB	bioentities_symbol	ATF2	1386
AC	AC	bioentities_symbol	ADCY1	107
CREB	CREB	bioentities_symbol	CREB3L4	148327
CREB	CREB	bioentities_symbol	CREM	1390
Gas	GAS	hgnc_prev_symbol	GAST	2520
CRTC1	CRTC1	hgnc_symbol	CRTC1	23373
NMDAR,	NMDAR	bioentities_symbol	GRIN3B	116444
AC	AC	bioentities_symbol	ADCY6	112
CBP	CBP	hgnc_prev_symbol	OPN1LW	5956
AC	AC	bioentities_symbol	ADCY2	108
CREB	CREB	bioentities_symbol	CREB3	10488
CREB	CREB	bioentities_symbol	CREB3L1	90993
PKA	PKA	bioentities_symbol	PRKAR2A	5576
CREB	CREB	bioentities_symbol	CREB5	9586
PKA	PKA	bioentities_symbol	PRKAR1B	5575
CREB	CREB	bioentities_symbol	CREB1	1385
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3R1	5534
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
CAMKI/IV	CaMKI	hgnc_alias_symbol	CAMK1	8536
NMDAR,	NMDAR	bioentities_symbol	GRIN2D	2906
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
AC	AC	bioentities_symbol	ADCY10	55811
PKA	PKA	bioentities_symbol	PRKAR1A	5573
PKA	PKA	bioentities_symbol	PRKACA	5566
NMDAR,	NMDAR	bioentities_symbol	GRIN1	2902
PKA	PKA	bioentities_symbol	PRKACB	5567
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3R2	5535
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3CB	5532
PKA	PKA	bioentities_symbol	PRKACG	5568
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3CA	5530
NMDAR,	NMDAR	bioentities_symbol	GRIN3A	116443
