word	symbol	source	hgnc_symbol	entrez
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
Hmox1	HMOX1	hgnc_symbol	HMOX1	3162
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
VASP,	VASP	hgnc_symbol	VASP	7408
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
eNOS	eNOS	hgnc_alias_symbol	NOS3	4846
Akt	AKT	bioentities_symbol	AKT2	208
SDF-1	SDF1	hgnc_prev_symbol	CXCL12	6387
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
Akt	AKT	bioentities_symbol	AKT3	10000
Akt	AKT	bioentities_symbol	AKT1	207
