word	symbol	source	hgnc_symbol	entrez
BAFF-R	BAFFR	hgnc_alias_symbol	TNFRSF13C	115650
BCMA	BCMA	hgnc_prev_symbol	TNFRSF17	608
BCR	BCR	hgnc_symbol	BCR	613
IKBA	IkappaBalpha	hgnc_alias_symbol	NFKBIA	4792
IKBNS	IkappaBNS	hgnc_alias_symbol	NFKBID	84807
IKK	IKK	bioentities_symbol	CHUK	1147
IKK	IKK	bioentities_symbol	IKBKB	3551
IKK	IKK	bioentities_symbol	IKBKG	8517
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
REL-A	RELA	hgnc_symbol	RELA	5970
REL-A/Bp50/p52	Bp50	hgnc_alias_symbol	CD40	958
REL-B	REL-B	hgnc_alias_symbol	RELB	5971
TACI	TACI	hgnc_alias_symbol	TNFRSF13B	23495
TLR4	TLR4	hgnc_symbol	TLR4	7099
