word	symbol	source	hgnc_symbol	entrez
EGFR,	EGFR	hgnc_symbol	EGFR	1956
ERBB2/PI3K/AKT/MTOR	ERBB2	hgnc_symbol	ERBB2	2064
AKT	AKT	bioentities_symbol	AKT1	207
AKT	AKT	bioentities_symbol	AKT2	208
E2F	E2F	bioentities_symbol	E2F8	79733
CDK4/6	CDK6	hgnc_symbol	CDK6	1021
CyclinE	Cyclin_E	bioentities_symbol	CCNE1	898
CDK2	CDK2	hgnc_symbol	CDK2	1017
CDK4/6	CDK4	hgnc_symbol	CDK4	1019
E2F	E2F	bioentities_symbol	E2F7	144455
E2F	E2F	bioentities_symbol	E2F2	1870
CyclinE	Cyclin_E	bioentities_symbol	CCNE2	9134
E2F	E2F	bioentities_symbol	E2F4	1874
E2F	E2F	bioentities_symbol	E2F6	1876
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
talk	T-ALK	hgnc_alias_symbol	BMPR2	659
ERBB2/PI3K/AKT/MTOR	MTOR	hgnc_symbol	MTOR	2475
ERFR/HER2	HER-2	hgnc_alias_symbol	ERBB2	2064
mTORC1	mTORC1	bioentities_symbol	RPTOR	57521
mTORC1	mTORC1	bioentities_symbol	MTOR	2475
P16	p16	hgnc_alias_symbol	CDKN2A	1029
E2F	E2F	bioentities_symbol	E2F1	1869
E2F	E2F	bioentities_symbol	E2F3	1871
E2F	E2F	bioentities_symbol	E2F5	1875
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
AKT	AKT	bioentities_symbol	AKT3	10000
TSC2	TSC2	hgnc_symbol	TSC2	7249
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
TKR	TKR	hgnc_alias_symbol	TKTL1	8277
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
