word	symbol	source	hgnc_symbol	entrez
ARAF	ARAF	hgnc_symbol	ARAF	369
RAS	RAS	bioentities_symbol	NRAS	4893
p53	p53	hgnc_alias_symbol	TP53	7157
MST1/2	MST2	hgnc_alias_symbol	STK3	6788
MST1/2	MST1	hgnc_symbol	MST1	4485
CRAF	c-Raf	hgnc_alias_symbol	RAF1	5894
YAP	YAP	hgnc_alias_symbol	YY1AP1	55249
RAS	RAS	bioentities_symbol	HRAS	3265
RAS	RAS	bioentities_symbol	KRAS	3845
LATS1/2	LATS1	hgnc_symbol	LATS1	9113
p73	P73	hgnc_alias_symbol	TP73	7161
MOB	MOB	hgnc_alias_symbol	SGMS1	259230
LATS1/2	LATS2	hgnc_symbol	LATS2	26524
FAS	FAS	hgnc_symbol	FAS	355
KRAS*	KRAS	hgnc_symbol	KRAS	3845
MDM2	MDM2	hgnc_symbol	MDM2	4193
